rt,url,trial_type,trial_index,time_elapsed,internal_node_id,stimulus,button_pressed,test_part,boxes_type,utt_type,correct_side,responses,subid,accuracy
4350.139999998646,NA,html-button-response,2,29735,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,etjk_vgrf_ffvs,NA
12916.500000002998,NA,html-button-response,3,44655,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,etjk_vgrf_ffvs,NA
7269.584999998187,NA,html-button-response,4,51926,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,etjk_vgrf_ffvs,NA
7613.835000000108,NA,html-button-response,5,59542,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,type,complex,0,NA,etjk_vgrf_ffvs,1
21900.8900000008,NA,survey-text,6,81447,0.0-4.0,NA,NA,comment,NA,NA,NA,Because it having lots of different collection,etjk_vgrf_ffvs,NA
2046.214999998483,NA,html-button-response,7,83494,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,etjk_vgrf_ffvs,NA
14350.420000000668,recaptcha.html,external-html,0,14419,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,eywa_rkqm_jyiu,NA
7506.66000000092,consent/consent.html,external-html,1,21963,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,eywa_rkqm_jyiu,NA
1220.1049999985116,NA,html-button-response,2,23189,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,eywa_rkqm_jyiu,NA
1499.5200000012119,NA,html-button-response,3,26699,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,eywa_rkqm_jyiu,NA
1412.08000000006,NA,html-button-response,4,28115,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,eywa_rkqm_jyiu,NA
779.4950000006793,NA,html-button-response,5,28899,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,0,NA,eywa_rkqm_jyiu,0
3154.580000000351,NA,survey-text,6,32063,0.0-4.0,NA,NA,comment,NA,NA,NA,good,eywa_rkqm_jyiu,NA
864.5900000010442,NA,html-button-response,7,32931,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,eywa_rkqm_jyiu,NA
10144.514999999956,recaptcha.html,external-html,0,10169,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,fcxg_bgnp_mvsz,NA
29497.209999999995,consent/consent.html,external-html,1,41005,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,fcxg_bgnp_mvsz,NA
6882.290000000008,NA,html-button-response,2,47896,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,fcxg_bgnp_mvsz,NA
17872.724999999955,NA,html-button-response,3,67773,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,fcxg_bgnp_mvsz,NA
15333.12999999999,NA,html-button-response,4,83110,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,fcxg_bgnp_mvsz,NA
18521.899999999965,NA,html-button-response,5,101636,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,simple,1,NA,fcxg_bgnp_mvsz,0
57793.88500000004,NA,survey-text,6,159461,0.0-4.0,NA,NA,comment,NA,NA,NA,"It has more stars, that may have surprised him",fcxg_bgnp_mvsz,NA
2165.61500000002,NA,html-button-response,7,161629,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,fcxg_bgnp_mvsz,NA
4721.970000071451,recaptcha.html,external-html,0,4736,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,fljb_fiid_wybh,NA
10395.555000053719,consent/consent.html,external-html,1,15138,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,fljb_fiid_wybh,NA
2734.7849998623133,NA,html-button-response,2,17875,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,fljb_fiid_wybh,NA
3955.8699999470264,NA,html-button-response,3,23833,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,fljb_fiid_wybh,NA
33182.765000034124,NA,html-button-response,4,57018,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,fljb_fiid_wybh,NA
57641.34999993257,NA,html-button-response,5,114661,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,complex,1,NA,fljb_fiid_wybh,0
137078.42499995604,NA,survey-text,6,251742,0.0-4.0,NA,NA,comment,NA,NA,NA,"It contained more items. The alien response seemed complex enough to represent a relationship between the two types of items. But, of course, there isn't enough information to choose.",fljb_fiid_wybh,NA
1769.6650000289083,NA,html-button-response,7,253512,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,fljb_fiid_wybh,NA
29091.589999999997,recaptcha.html,external-html,0,29116,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,frpe_tsbc_kbit,NA
128874.21499999982,consent/consent.html,external-html,1,159708,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,frpe_tsbc_kbit,NA
6150.175000002491,NA,html-button-response,2,165860,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,frpe_tsbc_kbit,NA
9301.210000001447,NA,html-button-response,3,177172,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,frpe_tsbc_kbit,NA
4261.790000000474,NA,html-button-response,4,181436,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,frpe_tsbc_kbit,NA
8134.099999999307,NA,html-button-response,5,189572,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,simple,0,NA,frpe_tsbc_kbit,1
18989.42999999781,NA,survey-text,6,208564,0.0-4.0,NA,NA,comment,NA,NA,NA,more colorful,frpe_tsbc_kbit,NA
3038.0549999972573,NA,html-button-response,7,211604,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,frpe_tsbc_kbit,NA
18258.020000001125,recaptcha.html,external-html,0,18316,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,fyxw_glgi_czee,NA
10758.950000001278,consent/consent.html,external-html,1,30761,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,fyxw_glgi_czee,NA
1259.0500000005704,NA,html-button-response,2,32026,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,fyxw_glgi_czee,NA
7234.735000000001,NA,html-button-response,3,41264,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,fyxw_glgi_czee,NA
5250.535000001037,NA,html-button-response,4,46520,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,fyxw_glgi_czee,NA
5442.414999999528,NA,html-button-response,5,51968,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,num,complex,1,NA,fyxw_glgi_czee,1
27536.37499999968,NA,survey-text,6,79515,0.0-4.0,NA,NA,comment,NA,NA,NA,wonderful,fyxw_glgi_czee,NA
2261.1199999992095,NA,html-button-response,7,81780,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,fyxw_glgi_czee,NA
14313.925000140443,recaptcha.html,external-html,0,14446,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,geum_qcye_vuir,NA
17115.72999996133,consent/consent.html,external-html,1,31938,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,geum_qcye_vuir,NA
5334.590000100434,NA,html-button-response,2,37276,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,geum_qcye_vuir,NA
33059.780000010505,NA,html-button-response,3,72313,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,geum_qcye_vuir,NA
4644.865000154823,NA,html-button-response,4,76960,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,geum_qcye_vuir,NA
7212.689999956638,NA,html-button-response,5,84176,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",0,test,num,simple,0,NA,geum_qcye_vuir,1
67518.00500019453,NA,survey-text,6,151665,0.0-4.0,NA,NA,comment,NA,NA,NA,I THINK HE MAY CHOSE THIS,geum_qcye_vuir,NA
1710.0400000344962,NA,html-button-response,7,153376,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,geum_qcye_vuir,NA
33677.24500002805,recaptcha.html,external-html,0,33765,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,ggdj_awnj_niak,NA
10098.145000054501,consent/consent.html,external-html,1,44104,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,ggdj_awnj_niak,NA
1432.5449999887496,NA,html-button-response,2,45543,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,ggdj_awnj_niak,NA
9683.70000005234,NA,html-button-response,3,57229,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,ggdj_awnj_niak,NA
6668.880000011995,NA,html-button-response,4,63900,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,ggdj_awnj_niak,NA
5551.68000003323,NA,html-button-response,5,69454,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,entropy,complex,0,NA,ggdj_awnj_niak,1
11990.205000038259,NA,survey-text,6,81448,0.0-4.0,NA,NA,comment,NA,NA,NA,It was just a random pick. I don't know how to infer what the alien said.,ggdj_awnj_niak,NA
1092.280000098981,NA,html-button-response,7,82541,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,ggdj_awnj_niak,NA
16677.00000014156,recaptcha.html,external-html,0,16758,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,giuk_ries_wjqi,NA
11002.000000094995,consent/consent.html,external-html,1,27781,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,giuk_ries_wjqi,NA
2601.0000000242144,NA,html-button-response,2,30390,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,giuk_ries_wjqi,NA
2695.9999999962747,NA,html-button-response,3,35091,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,giuk_ries_wjqi,NA
2432.0000000298023,NA,html-button-response,4,37529,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,giuk_ries_wjqi,NA
2152.0000000018626,NA,html-button-response,5,39686,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma!""</i>?</p><div style='width: 700px;'></div>",1,test,num,simple,0,NA,giuk_ries_wjqi,0
8938.000000081956,NA,survey-text,6,48631,0.0-4.0,NA,NA,comment,NA,NA,NA,wonderful,giuk_ries_wjqi,NA
1777.9999999329448,NA,html-button-response,7,50413,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,giuk_ries_wjqi,NA
10627.850000048056,recaptcha.html,external-html,0,10694,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,gmyp_nsms_caip,NA
9186.549999983981,consent/consent.html,external-html,1,20565,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,gmyp_nsms_caip,NA
1384.8250000737607,NA,html-button-response,2,21958,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,gmyp_nsms_caip,NA
7142.534999875352,NA,html-button-response,3,31110,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,gmyp_nsms_caip,NA
8023.240000009537,NA,html-button-response,4,39141,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,gmyp_nsms_caip,NA
4557.660000165924,NA,html-button-response,5,43705,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",0,test,type,complex,1,NA,gmyp_nsms_caip,0
5899.3599999230355,NA,survey-text,6,49616,0.0-4.0,NA,NA,comment,NA,NA,NA,it looks better,gmyp_nsms_caip,NA
1546.4999999385327,NA,html-button-response,7,51166,0.0-5.0,<p>This is the end of the study. Thank you for participating!</p>,0,NA,NA,NA,NA,NA,gmyp_nsms_caip,NA
3755.845000036061,recaptcha.html,external-html,0,3769,0.0-0.0,NA,NA,NA,NA,NA,NA,NA,gpfn_flgi_eizt,NA
9315.694999997504,consent/consent.html,external-html,1,13295,0.0-1.0,NA,NA,NA,NA,NA,NA,NA,gpfn_flgi_eizt,NA
3816.28999998793,NA,html-button-response,2,17113,0.0-2.0,"<p>In this experiment, you will see some aliens talk and make judgments about what they are talking about.",0,setup,NA,NA,NA,NA,gpfn_flgi_eizt,NA
7804.6399999875575,NA,html-button-response,3,26920,0.0-3.0-0.0,"<p>This is Dax the alien. He speaks an alien language.<br><br>He says, <i> ""Difu Dax midaku.""</i><br>That means ""Hello, my name is Dax.""</p><br><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div></div><br>",0,setup,NA,NA,NA,NA,gpfn_flgi_eizt,NA
21232.79999999795,NA,html-button-response,4,48154,0.0-3.0-1.0,"<p>Dax has a box. <br> He opens the box and looks inside. <br><br>Then, Dax says, <i>""Toma zem zorp bidaku midu osh gipu!""</i></p><div style='width: 700px;'><div style='float: center;'><img src='img/alien1.png' width='250' height='300'></img></div><div style='float: center;'><img src='img/grey_box.png'></img></div></div><br>",0,setup,NA,NA,NA,NA,gpfn_flgi_eizt,NA
11637.895000050776,NA,html-button-response,5,59794,0.0-3.0-2.0,"<p>Which box do you think Dax was looking in when he said<br><i>""Toma zem zorp bidaku midu osh gipu!""</i>?</p><div style='width: 700px;'></div>",1,test,type,complex,0,NA,gpfn_flgi_eizt,0
